:START_ID,:END_ID,:TYPE
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","East Carolina University",COAUTHORED_WITH
"Ohio State University","University of Maryland",COAUTHORED_WITH
"QSS Group, Inc., Maryland, United States","East Carolina University",COAUTHORED_WITH
"QSS Group, Inc., Maryland, United States","East Carolina University",COAUTHORED_WITH
"Victoria University","East Carolina University",COAUTHORED_WITH
"University of Wyoming","Swarmotics LLC, Laramie, United States",COAUTHORED_WITH
"University of Strathclyde","East Carolina University",COAUTHORED_WITH
"East Carolina University","University of Belgrade",COAUTHORED_WITH
"East Carolina University","Department of Physics and Astronomy and Institute for Surface and Interface Science",COAUTHORED_WITH
"Portland State University","Software Engineering, Corbis, Inc., Seattle, WA, United States",COAUTHORED_WITH
"Fort Hays State University","East Carolina University",COAUTHORED_WITH
"East Carolina University","University of Victoria",COAUTHORED_WITH
"Central South University","East Carolina University",COAUTHORED_WITH
"Southeast University","Jiangsu University of Science and Technology",COAUTHORED_WITH
"East Carolina University","State University of New York Geneseo",COAUTHORED_WITH
"East Carolina University","Virginia State University",COAUTHORED_WITH
"Wake Forest University","East Carolina University",COAUTHORED_WITH
"Western Carolina University","Fort Hays State University",COAUTHORED_WITH
"East Carolina University","Center for Information Geoscience, UESTC, 2006 Xiyuan Avenue, West Hi-tech Zone, Chengdu, Sichuan, China",COAUTHORED_WITH
"East Carolina University","Center for Information Geoscience, UESTC, 2006 Xiyuan Avenue, West Hi-tech Zone, Chengdu, Sichuan, China",COAUTHORED_WITH
"Florida A and M University","West Texas A and M University",COAUTHORED_WITH
"University of Electronic and Science Technology of China (UESTC)","East Carolina University",COAUTHORED_WITH
"University of Electronic and Science Technology of China (UESTC)","East Carolina University",COAUTHORED_WITH
"University of Electronic and Science Technology of China (UESTC)","East Carolina University",COAUTHORED_WITH
"University of Electronic and Science Technology of China (UESTC)","East Carolina University",COAUTHORED_WITH
"University of Electronic and Science Technology of China (UESTC)","East Carolina University",COAUTHORED_WITH
"University of Electronic and Science Technology of China (UESTC)","East Carolina University",COAUTHORED_WITH
"University of Electronic and Science Technology of China (UESTC)","East Carolina University",COAUTHORED_WITH
"University of Memphis","Dalton State University",COAUTHORED_WITH
"Universityersidad de Talca","East Carolina University",COAUTHORED_WITH
"University of Geosciences","East Carolina University",COAUTHORED_WITH
"University of Geosciences","East Carolina University",COAUTHORED_WITH
"East Carolina University","University of Central Florida",COAUTHORED_WITH
"East Carolina University","University of Central Florida",COAUTHORED_WITH
"Southwest Missouri State University","East Carolina University",COAUTHORED_WITH
"Cleveland State University","East Carolina University",COAUTHORED_WITH
"Cleveland State University","East Carolina University",COAUTHORED_WITH
"Sun Yat-sen University","East Carolina University",COAUTHORED_WITH
"Sun Yat-sen University","East Carolina University",COAUTHORED_WITH
"University of Arkansas","Rensselaer Polytechnic Institute",COAUTHORED_WITH
"London School of Hygiene and Tropical Medicine, London WC1E 7HT, United Kingdom","Open University",COAUTHORED_WITH
"Shanghai Institute of Satellite Engineering","School of Resources and Environment, UESTC, Chengdu, China",COAUTHORED_WITH
"East Carolina University","Tongji University",COAUTHORED_WITH
"East Carolina University","Nanjing University of Posts and Telecommunications",COAUTHORED_WITH
"Key Lab of the Ministry of Education for Process Control and Efficiency Engineering, No. 28 Xiannin Road, Xi'an, Shaanxi, China","Xi'An Jiaotong University",COAUTHORED_WITH
"Western Washington University","East Carolina University",COAUTHORED_WITH
"Computer Science and Artificial Intelligence Laboratory, MIT, Cambridge, MA 02139, United States","East Carolina University",COAUTHORED_WITH
"Institute of Mathematics","East Carolina University",COAUTHORED_WITH
"Virginia State University","East Carolina University",COAUTHORED_WITH
"University of Electronic Science and Technology of China (UESTC)","East Carolina University",COAUTHORED_WITH
"University of Electronic Science and Technology of China (UESTC)","East Carolina University",COAUTHORED_WITH
"University of Electronic Science and Technology of China (UESTC)","East Carolina University",COAUTHORED_WITH
"American University","East Carolina University",COAUTHORED_WITH
"East Carolina University","University of Rhode Island",COAUTHORED_WITH
"East Carolina University","Open University",COAUTHORED_WITH
"East Carolina University","Blood Bank of Hawaii, 2043 Dillingham Boulevard, Honolulu, HI 96819, United States",COAUTHORED_WITH
"Xi'An Jiaotong University","Key Lab of the Ministry of Education for Process Control and Efficiency Engineering, No. 28 Xiannin Road, Xi'an, Shaanxi, China",COAUTHORED_WITH
"East Carolina University","Oregon Institute of Technology",COAUTHORED_WITH
"Florida International University","East Carolina University",COAUTHORED_WITH
"Florida International University","East Carolina University",COAUTHORED_WITH
"University of Strathclyde","Federal University of Campina Grande",COAUTHORED_WITH
"East Carolina University","University of Notre Dame",COAUTHORED_WITH
"Instituto de Estructura de la Materia, Consejo Superior de Investigaciones Científicas, Serrano 121, Madrid, 28006, Spain","Department of Physics and Astronomy and Institute for Surface and Interface Science",COAUTHORED_WITH
"University of Electronic Science and Technology of China (UESTC)","Center for Information Geoscience, UESTC 2006 Xiyuan Avenue West Hi-tech Zone Chengdu, Sichuan, China",COAUTHORED_WITH
"Open University","East Carolina University",COAUTHORED_WITH
"Department of Apparel, Housing, and Resource Management, Virginia Tech, Blacksburg, VA, United States","East Carolina University",COAUTHORED_WITH
"Federal University of Campina Grande","Oxford Brookes University",COAUTHORED_WITH
"Cleveland State University","Grambling State University",COAUTHORED_WITH
"Texas Tech University","East Carolina University",COAUTHORED_WITH
"Computer Science and Artificial Intelligence Laboratory, MIT, Cambridge, MA 02139, United States","Universityersité Paris-Est",COAUTHORED_WITH
"Oxford Brookes University","Federal University of Campina Grande",COAUTHORED_WITH
"Iowa State University","University of Houston-Clear Lake",COAUTHORED_WITH
"East Carolina University","QSS Group, Inc., Maryland, United States",COAUTHORED_WITH
"East Carolina University","QSS Group, Inc., Maryland, United States",COAUTHORED_WITH
"Old Dominion University","Robert Morris University",COAUTHORED_WITH
"Texas A and M University","Victoria University",COAUTHORED_WITH
"East Carolina University","West Texas A and M University",COAUTHORED_WITH
"Nanjing University of Posts and Telecommunications","University of South Florida",COAUTHORED_WITH
"University at Albany","College for Financial Planning",COAUTHORED_WITH
"East Carolina University","Appalachian State University",COAUTHORED_WITH
"East Carolina University","Appalachian State University",COAUTHORED_WITH
"Iowa State University","East Carolina University",COAUTHORED_WITH
"Iowa State University","East Carolina University",COAUTHORED_WITH
"Iowa State University","East Carolina University",COAUTHORED_WITH
"Iowa State University","East Carolina University",COAUTHORED_WITH
"Surface Optics Corporation, P. O. Box 261602, San Diego, 92196, United States","East Carolina University",COAUTHORED_WITH
"East Carolina University","Louisiana Tech University",COAUTHORED_WITH
"University of Washington","Florida A and M University",COAUTHORED_WITH
"East Carolina University","Surface Optics Corporation, P. O. Box 261602, San Diego, 92196, United States",COAUTHORED_WITH
"East Carolina University","Oakland University",COAUTHORED_WITH
"East Carolina University","Oakland University",COAUTHORED_WITH
"University of Memphis","University of Toledo",COAUTHORED_WITH
"East Carolina University","University at Albany",COAUTHORED_WITH
"The University of Alabama","Sun Yat-Sen University",COAUTHORED_WITH
"Northeast Missouri State University","Services for the Blind, 404 St. Andrew Drive, Greenville, NC 27834, United States",COAUTHORED_WITH
"Dalton State University","Florida State University",COAUTHORED_WITH
"Computer Science and Artificial Intelligence Laboratory, MIT, Cambridge, MA 02139, United States","Reckitt Benckiser, 9, Moskovskij Prospekt, Kiev, 04073, Ukraine",COAUTHORED_WITH
"South Carolina State University","East Carolina University",COAUTHORED_WITH
"East Carolina University","Federal University of Campina Grande",COAUTHORED_WITH
"College of Business","East Carolina University",COAUTHORED_WITH
"Dankook University","Institute of Statistical Information",COAUTHORED_WITH
